,id,label,text
4565,4565,ham,buy blackberry bold 2 torch buy new used let know plus saying buy ltgt g wifi ipad saying ltgt g
4566,4566,ham,together thinkin
4567,4567,ham,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
4568,4568,ham,time come tomorrow
4569,4569,spam,wanna laugh try chitchat mobile logon txting word chat send 8883 cm po box 4217 london w1a 6zf 16 118pmsg rcvd
4570,4570,ham,cha quiteamuzing thataoscool babe
4571,4571,ham,omg u know ate
4572,4572,spam,urgent 2nd attempt contact uu a1000call 09071512432 b4 300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary maxa7 50
4573,4573,ham,nan
4574,4574,ham,directly behind abt 4 row behind i_
4575,4575,spam,congratulation ur awarded 500 cd voucher 125gift guaranteed free entry 2 100 wkly draw txt music 87066
4576,4576,spam,contract mobile 11 mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record
4577,4577,spam,urgent call 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tc po box 434 sk3 8wp 150 ppm 18
4578,4578,ham,plan yet
4579,4579,ham,hi engagement ha fixd ltgt th next month know really shocking bthmm njan vilikkamt w al sudn
4580,4580,ham,course math one day one chapter one month finish
4581,4581,ham,wow ' think wa common take back ur freak unless u chop
4582,4582,spam,ur chance win a250 wkly shopping spree txt shop 80878 ' sc ' wwwtxt2shopcom custcare 08715705022 1x150pwk
4583,4583,ham,noooooooo please last thing need stress life fair
4584,4584,spam,u secret admirer looking 2 make contact ufind rreveal think ur specialcall 09065171142stopsms08718727870150ppm
4585,4585,spam,mila age23 blonde new uk look sex uk guy u like fun text mtalk 6986618 30pptxt 1st 5free a150 increment help08718728876
4586,4586,ham,' see swing bit got thing take care firsg
4587,4587,ham,wanted wish happy new year wanted talk legal advice gary split person ' make trip ptbo hope everything good babe love ya
4588,4588,ham,finished work yet something
4589,4589,ham,tomorrow going theatre come wherever u call tell come tomorrow
4590,4590,spam,well done england get official poly ringtone colour flag yer mobile text tone flag 84199 optout txt eng stop box39822 w111wx a150
4591,4591,ham,right wasnt phoned wa someone number like
4592,4592,ham,' ok wun b angry msg u aft come home tonight
4593,4593,ham,good time nice something bit different weekend change see ya soon
4594,4594,ham,yo sorry wa shower sup
4595,4595,ham,carlos pick ' swing usf little bit
4596,4596,ham,full heat pa applyed oil pa
4597,4597,ham,' stuck da middle da row da right hand side da lt
4598,4598,ham,laid airtel line rest
4599,4599,ham,hi u decide wot 2 get 4 bday ill prob jus get voucher frm virgin sumfing
4600,4600,spam,freemsg txt call 86888 claim reward 3 hour talk time use phone subscribe6gbpmnth inc 3hrs 16 stoptxtstop
4601,4601,ham,hey j r u feeling better
4602,4602,ham,' plan staying night prolly ' back til late
4603,4603,ham,thanx 4 puttin da fone
4604,4604,ham,need 8th ' campus atm could pick hour two
4605,4605,ham,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch
4606,4606,ham,running managed 5 minute needed oxygen might resort roller option
4607,4607,ham,live next ltgt min
4608,4608,ham,de asking like
4609,4609,ham,glad talking
4610,4610,ham,wat time i_ finish
4611,4611,ham,sorry da gone mad many pending work
4612,4612,ham,much got cleaning
4613,4613,ham,hows favourite person today r u workin hard ' sleep last nite nearly rang u 430
4614,4614,spam,sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277 b
4615,4615,ham,ii called dad oredi
4616,4616,ham,good think could send pix would love see top bottom
4617,4617,ham,nvm ' going wear sport shoe anyway ' going late leh
4618,4618,ham,sorry ' call later meeting
4619,4619,ham,long fuckin showr
4620,4620,ham,received understood n acted upon
4621,4621,ham,finally came fix ceiling
4622,4622,ham,u need presnts always bcz u cant mi love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha ' mn prabha ' love ' got dont mi
4623,4623,ham,jus finish blowing hair u finish dinner already
4624,4624,ham,' bus love
4625,4625,ham,lol knew saw dollar store
4626,4626,spam,please call customer service representative 0800 169 6031 10am9pm guaranteed a1000 cash a5000 prize
4627,4627,spam,today voda number ending 7634 selected receive a350 reward match please call 08712300220 quoting claim code 7684 standard rate apply
4628,4628,ham,saturday sunday holiday difficult
4629,4629,ham,everybody fun evening miss
4630,4630,ham,got hella gas money want go grand nature adventure galileo little bit
4631,4631,ham,' meeting call later
4632,4632,ham,oh wow thats gay firmware update help
4633,4633,ham,' move morphine
4634,4634,ham,come din c i_ yup cut hair
4635,4635,ham,k k pa lunch aha
4636,4636,ham,oh ho first time u use type word
4637,4637,ham,captain vijaykanth comedy captain tvhe drunken
4638,4638,ham,course guess god ' got hold right
4639,4639,ham,hide anythiing keeping distance
4640,4640,ham,havent
4641,4641,spam,ripped get mobile content wwwclubmobycom call 08717509990 polytruepixringtonesgames six downloads 3
4642,4642,ham,sorry din lock keypad
4643,4643,ham,u got person story
4644,4644,ham,planning come chennai
4645,4645,spam,tried contact reply offer video phone 750 anytime network min half price line rental camcorder reply call 08000930705
4646,4646,ham,god created gap btwn ur finger dat sum1 vry special fill gap holding ur hand plz dont ask created much gap leg
4647,4647,ham,okay going sleep later
4648,4648,ham,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody
4649,4649,ham,finally ha happened aftr decade beer cheaper petrol goverment expects u drink ' drive
4650,4650,spam,a400 xmas reward waiting computer ha randomly picked loyal mobile customer receive a400 reward call 09066380611
4651,4651,ham,r e meeting tmr
4652,4652,ham,lol yes add spice day
4653,4653,ham,hope great day
4654,4654,ham,prasanth ettans mother passed away last night pray family
4655,4655,ham,k ' work something
4656,4656,spam,private 2003 account statement show 800 unredeemed point call 08718738002 identifier code 48922 expires 211104
4657,4657,ham,message great doctor india 1 drink appy fizz contains cancer causing age
4658,4658,ham,cant pick phone right pls send message
4659,4659,ham,call tell infront call
4660,4660,ham,ok prob
4661,4661,ham,lady first genus second k
4662,4662,ham,yes please swimming
4663,4663,ham,mum going robinson already
4664,4664,ham,ok set let u noe e detail later
4665,4665,ham,nottel software name
4666,4666,ham,send print da
4667,4667,ham,im realy soz imat mum 2nite 2moro
4668,4668,ham,wa born god said oh another idiot born
4669,4669,ham,didnt get ur full msgsometext missing send
4670,4670,ham,probably ' almost gas get cash tomorrow
4671,4671,spam,customer service announcement recently tried make delivery unable please call 07099833605 reschedule ref9280114
4672,4672,ham,forgot 2 ask i_ smth ' card da present lei ii want 2 write smth sign
4673,4673,ham,' leaving house
4674,4674,spam,hi babe chloe r u wa smashed saturday night wa great wa weekend u missing sp visionsmscom text stop stop 150ptext
4675,4675,ham,ii ready call
4676,4676,ham,wewa 130 iriver 255 128 mb
4677,4677,ham,good thing ' getting connection bw
4678,4678,ham,sry dajst nw came home
4679,4679,ham,' cool ' night lemme know ' around
4680,4680,ham,staying town
4681,4681,ham,haha yeah 2 oz kind shitload
4682,4682,ham,ok u take shopping u get paid
4683,4683,ham,life mean lot love life love people life world call friend call world ge
4684,4684,ham,alright ' bring see like ltgt min
4685,4685,ham,pls dont play others life
4686,4686,ham,eatin lunch
4687,4687,ham,hmmmbut give one day
4688,4688,ham,' try g decided head
4689,4689,ham,ok prob
4690,4690,ham,surly ill give coming review
4691,4691,ham,march ending ready call sure problem capital never complete far ' work lady
4692,4692,ham,tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas
4693,4693,ham,pls give food preferably pap slowly load sugar take hour give water slowly
4694,4694,spam,urgent mobile 07808726822 wa awarded a2000 bonus caller prize 020903 2nd attempt contact call 08718729758 box95qu
4695,4695,ham,guy get used dumb realize
4696,4696,ham,okey dokey iull bit sorting stuff
4697,4697,ham,dawhats plan
4698,4698,ham,yes fine
4699,4699,spam,win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwin82050couk
4700,4700,ham,liked new mobile
4701,4701,ham,anytime
4702,4702,ham,mmmmmmm snuggle deep contented sigh whisper fucking love much barely stand
4703,4703,ham,yar say got error
4704,4704,ham,hey anyway
4705,4705,ham,wow healthy old airport rd lor cant thk anything else ' b bathing dog later
4706,4706,ham,wif family booking tour package
4707,4707,ham,say bold torch later one torch 2bold
4708,4708,ham,haha awesome might need take doin tonight
4709,4709,ham,ya knw u vl givits ok thanks kanoanyway enjoy wit ur family wit 1st salary
4710,4710,ham,huh slow tot u reach long ago liao u 2 day 4 leh
4711,4711,ham,thats cool princess cover face hot sticky cum
4712,4712,ham,big brotherus really scraped barrel shower social misfit
4713,4713,ham,oops thk dun haf enuff go check tell i_
4714,4714,ham,s8 min go lunch
4715,4715,ham,hey happened u switch ur cell whole day isnt good u care give call tomorrow
4716,4716,ham,k addie amp art ' get home
4717,4717,ham,uncle atlanta wish guy great semester
4718,4718,ham,aiyo lesson early ' still sleepin haha okie u go home liao den confirm w lor
4719,4719,ham,forgot tell i_ smth i_ like number section ' clearer
4720,4720,ham,yup anything lor u dun wan ' ok
4721,4721,ham,' home love still awake loving kiss
4722,4722,ham,hello peach cake tasts lush
4723,4723,spam,free game get rayman golf 4 free o2 game arcade 1st get ur game setting reply post save activ8 press 0 key arcade termsapply
4724,4724,ham,' minor shindig place later tonight interested
4725,4725,ham,jason say ' cool pick place like hour
4726,4726,spam,mobile 10 mths update latest cameravideo phone free keep ur number get extra free minstexts text yes call
4727,4727,ham,career tel added u contact indyarockscom send free sm remove phonebook sm ltgt
4728,4728,ham,' reached already
4729,4729,ham,dont know ask brother nothing problem thing told
4730,4730,ham,keng rocking ash
4731,4731,ham,wat time r i_ going xin ' hostel
4732,4732,ham,good morning dear shijutta great amp successful day
4733,4733,spam,buy space invader 4 chance 2 win orig arcade game console press 0 game arcade std wap charge see o2coukgames 4 term setting purchase
4734,4734,ham,oh kafter placement ah
4735,4735,ham,possession especially first offense
4736,4736,ham,nt driving even many reason called bbdthts chikku hw abt dvg coldheard tht vinobanagar violence hw conditionand hw ru problem
4737,4737,ham,bought test yesterday something let know exact day u ovulatewhen get 2u 2 3wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell
4738,4738,ham,pizza u want
4739,4739,ham,keep seeing weird shit bein woah realising ' actually reasonable ' oh
4740,4740,ham,many happy return day wish happy birthday
4741,4741,ham,ya nice ready thursday
4742,4742,ham,hospital da return home evening
4743,4743,ham,thinking u x
4744,4744,spam,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 day
4745,4745,ham,orh tot u say still dun believe
4746,4746,ham,put sign choose number pin show right
4747,4747,ham,beauty life next second hide thousand secret wish every second wonderful ur life gud n8
4748,4748,ham,thanx u darlinim cool thanx bday drink 2 nite 2morrow take care c u soonxxx
4749,4749,ham,' still maybe leave credit card get gas get back like told
4750,4750,spam,weekly coolmob tone ready download week new tone include 1 crazy frogaxel f 2 akonlonely 3 black eyeddont p info n
4751,4751,ham,well boy glad g wasted night applebees nothing
4752,4752,spam,cashbincouk get lot cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away
4753,4753,ham,ok lor u wan go look 4 u
4754,4754,ham,u wan 2 haf lunch ' da canteen
4755,4755,ham,' make life stressfull always find time laugh may add year life surely add life ur year gud ni8swt dream
4756,4756,ham,hey look like wa wrong one kappa guy number still phone want text see ' around
4757,4757,spam,urgent mobile number ha awarded a2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm
4758,4758,spam,thanks 4 continued support question week enter u in2 draw 4 a100 cash name new u president txt 80082
4759,4759,ham,' home doc gave pain med say everything fine
4760,4760,ham,' 140 ardia rest ard 180 leastwhich price 4 2 bedrm 900
4761,4761,ham,lovely night xxx
4762,4762,ham,prepare pleasured
4763,4763,ham,hitechnical supportproviding assistance u customer call email
4764,4764,ham,text way cup stop work bus
4765,4765,ham,whens radio show
